src_code,trg_code,src_codingsystem,trg_codingsystem
LET,405353,asfis,worms
JTP,293650,asfis,worms
LKX,268439,asfis,worms
LVT,275402,asfis,worms
LLO,157872,asfis,worms
LVQ,1017720,asfis,worms
LFV,1017721,asfis,worms
LXS,154640,asfis,worms
OHA,590492,asfis,worms
OPB,1019063,asfis,worms
OOB,1026694,asfis,worms
OHB,1009717,asfis,worms
OSJ,991306,asfis,worms
ARP,1042347,asfis,worms
HTN,581703,asfis,worms
NCW,1013496,asfis,worms
NCC,1026796,asfis,worms
NCG,1021765,asfis,worms
NQV,1022648,asfis,worms
ONN,281795,asfis,worms
FKN,270052,asfis,worms
ONP,581711,asfis,worms
ONX,1020010,asfis,worms
OMB,1013292,asfis,worms
OBB,279990,asfis,worms
OMC,1019186,asfis,worms
OMP,1026776,asfis,worms
OMG,1019138,asfis,worms
OMH,1015207,asfis,worms
OMY,1020910,asfis,worms
OMU,581707,asfis,worms
OMI,1019963,asfis,worms
OMV,1012841,asfis,worms
OMR,1026661,asfis,worms
OMA,1013694,asfis,worms
FEO,269794,asfis,worms
DML,581710,asfis,worms
DMN,1021701,asfis,worms
OMO,1018696,asfis,worms
MZU,269915,asfis,worms
OMJ,1013390,asfis,worms
OME,1020894,asfis,worms
OMD,1026778,asfis,worms
OMT,1016404,asfis,worms
OEY,154434,asfis,worms
OGN,1022677,asfis,worms
AOA,1525803,asfis,worms
OYK,278950,asfis,worms
CDC,1013859,asfis,worms
EAS,1524157,asfis,worms
EVA,1014888,asfis,worms
EVG,275543,asfis,worms
EVJ,1016301,asfis,worms
EVV,1018247,asfis,worms
EVK,158700,asfis,worms
ECB,279077,asfis,worms
EVT,300639,asfis,worms
EJJ,1019212,asfis,worms
ESP,282767,asfis,worms
EYG,1012586,asfis,worms
PCD,282325,asfis,worms
CUR,1012164,asfis,worms
CVU,1021475,asfis,worms
CUO,280224,asfis,worms
CLK,280401,asfis,worms
SUM,217453,asfis,worms
SUX,1010644,asfis,worms
CGS,1011262,asfis,worms
LTM,1026860,asfis,worms
PCM,1525019,asfis,worms
MCX,1018782,asfis,worms
CNR,1017115,asfis,worms
CUY,281816,asfis,worms
OXL,1017116,asfis,worms
CUM,1017109,asfis,worms
PLO,282186,asfis,worms
OZY,282187,asfis,worms
PTU,1019116,asfis,worms
RIA,282596,asfis,worms
SRL,1013253,asfis,worms
SIA,1017071,asfis,worms
THN,1013087,asfis,worms
DAG,270996,asfis,worms
KCN,1018898,asfis,worms
KGA,1013538,asfis,worms
KKA,1526168,asfis,worms
KPA,1592321,asfis,worms
GPH,1016389,asfis,worms
ADB,1463318,asfis,worms
AEF,1022974,asfis,worms
SCJ,1014273,asfis,worms
AEY,1525945,asfis,worms
UBM,1525066,asfis,worms
POQ,1010983,asfis,worms
MDC,1010944,asfis,worms
OSN,1468449,asfis,worms
PCT,1525936,asfis,worms
SRV,1013285,asfis,worms
MGD,1605361,asfis,worms
OEE,1421129,asfis,worms
SML,1466596,asfis,worms
SYY,1467198,asfis,worms
ARX,1013183,asfis,worms
DYO,1014714,asfis,worms
EIH,1020131,asfis,worms
EIV,1021874,asfis,worms
RLV,1524515,asfis,worms
VSD,1022922,asfis,worms
RXH,1418635,asfis,worms
SGT,1010948,asfis,worms
SGC,1021709,asfis,worms
QVY,270981,asfis,worms
EPE,1014794,asfis,worms
GYC,1020602,asfis,worms
BHI,1014559,asfis,worms
HYR,1021436,asfis,worms
MIB,1013284,asfis,worms
RCF,1010940,asfis,worms
GYH,1340386,asfis,worms
HYU,1013661,asfis,worms
RML,1015083,asfis,worms
JVT,1021437,asfis,worms
STD,1525481,asfis,worms
CDG,1018792,asfis,worms
CND,1017003,asfis,worms
CNC,1020007,asfis,worms
CJG,1019010,asfis,worms
THU,1022054,asfis,worms
CIV,268783,asfis,worms
BEU,1015937,asfis,worms
DIU,1020263,asfis,worms
DTM,1019126,asfis,worms
DKG,1021051,asfis,worms
DTN,1023038,asfis,worms
FEC,1020653,asfis,worms
DKO,1021698,asfis,worms
DTX,1015098,asfis,worms
DSE,269006,asfis,worms
DXB,1013343,asfis,worms
EUT,1017293,asfis,worms
IHB,1021061,asfis,worms
MSO,1018948,asfis,worms
MTB,1017065,asfis,worms
HMT,1524506,asfis,worms
NNU,1383085,asfis,worms
NXA,1015866,asfis,worms
HXA,1013393,asfis,worms
NLA,1014024,asfis,worms
CXG,1013587,asfis,worms
PDD,1016749,asfis,worms
PHG,1019009,asfis,worms
PHJ,1019573,asfis,worms
XES,1020781,asfis,worms
AXE,1012744,asfis,worms
CDF,1020778,asfis,worms
CNL,1021074,asfis,worms
EXG,1383689,asfis,worms
KLR,1013454,asfis,worms
LPO,1011040,asfis,worms
MEB,1017968,asfis,worms
MIE,1524796,asfis,worms
ODA,1012719,asfis,worms
POW,1383599,asfis,worms
AEB,581694,asfis,worms
AED,826492,asfis,worms
XAE,268254,asfis,worms
DUB,1013396,asfis,worms
AEH,1013349,asfis,worms
ADS,1018000,asfis,worms
BTE,1014477,asfis,worms
BPA,1015203,asfis,worms
ZYT,1026282,asfis,worms
AEA,1015393,asfis,worms
BCE,1015671,asfis,worms
BCU,826490,asfis,worms
BZC,581695,asfis,worms
BCC,1018950,asfis,worms
BCO,322546,asfis,worms
CXO,1016246,asfis,worms
HGB,1525332,asfis,worms
HCF,581706,asfis,worms
HCV,1054265,asfis,worms
LGR,1012567,asfis,worms
LPA,1383602,asfis,worms
MLC,1013808,asfis,worms
NNA,1017858,asfis,worms
PTN,1019361,asfis,worms
PGN,1014476,asfis,worms
RHB,1016851,asfis,worms
TSC,1013586,asfis,worms
VJX,267003,asfis,worms
HED,581702,asfis,worms
EYR,1020987,asfis,worms
HPU,1020986,asfis,worms
HOA,1458744,asfis,worms
HWI,1384516,asfis,worms
HWC,1018027,asfis,worms
HWL,1017833,asfis,worms
HWU,874263,asfis,worms
HWM,1420667,asfis,worms
HVW,269419,asfis,worms
IOA,1018305,asfis,worms
PDO,1014417,asfis,worms
SDD,1017439,asfis,worms
CNW,280466,asfis,worms
HWO,1418385,asfis,worms
HWV,1020901,asfis,worms
RPV,1021215,asfis,worms
ACI,1014164,asfis,worms
PNN,1019373,asfis,worms
CSM,1020122,asfis,worms
MEY,1016606,asfis,worms
JXM,1026793,asfis,worms
FPD,1021327,asfis,worms
MSU,1022273,asfis,worms
JXJ,1014997,asfis,worms
FPF,1021800,asfis,worms
JXE,1021798,asfis,worms
MLH,1021817,asfis,worms
DKM,1428139,asfis,worms
MLU,1020515,asfis,worms
MLD,1016059,asfis,worms
CSD,1022721,asfis,worms
CSO,1019322,asfis,worms
TXB,NA,asfis,worms
QYG,1026974,asfis,worms
PYE,1018170,asfis,worms
PYY,1026975,asfis,worms
PYU,1022089,asfis,worms
SRD,1020356,asfis,worms
FPK,1624573,asfis,worms
SRU,1014175,asfis,worms
SRM,1013571,asfis,worms
SSS,1021219,asfis,worms
RRX,270882,asfis,worms
TXY,NA,asfis,worms
TXZ,NA,asfis,worms
AWZ,1020126,asfis,worms
ARL,1013996,asfis,worms
BVB,1011937,asfis,worms
HDO,1017890,asfis,worms
HDG,1020968,asfis,worms
FPN,1021308,asfis,worms
HZZ,269358,asfis,worms
ABQ,1020154,asfis,worms
OIA,1017891,asfis,worms
STM,1021605,asfis,worms
LMN,1021355,asfis,worms
LPU,1016702,asfis,worms
KLZ,1019329,asfis,worms
NVV,1017134,asfis,worms
LPC,1022725,asfis,worms
LPD,1022984,asfis,worms
LPR,1017533,asfis,worms
KQW,1013756,asfis,worms
KSA,1014574,asfis,worms
LXZ,269644,asfis,worms
LWW,1418661,asfis,worms
LWU,1524119,asfis,worms
KJM,1468634,asfis,worms
LPB,1418269,asfis,worms
KSG,1463310,asfis,worms
NYG,1418268,asfis,worms
PDT,1021340,asfis,worms
RYA,1020124,asfis,worms
SZO,1525084,asfis,worms
SZF,1022675,asfis,worms
JSK,1008651,asfis,worms
SXZ,270826,asfis,worms
CNH,1419672,asfis,worms
COF,1010639,asfis,worms
CUU,874267,asfis,worms
RZD,1423166,asfis,worms
BZU,268909,asfis,worms
CTY,1383788,asfis,worms
FPU,1013536,asfis,worms
FPW,1015810,asfis,worms
CXD,1419669,asfis,worms
DOZ,1014325,asfis,worms
FPZ,1015646,asfis,worms
XPR,1423143,asfis,worms
PNL,1418637,asfis,worms
XPT,1022712,asfis,worms
XPU,270493,asfis,worms
PSZ,1019677,asfis,worms
PDB,1526122,asfis,worms
QXM,1021241,asfis,worms
SCV,1384004,asfis,worms
ICH,1021255,asfis,worms
IWY,1017930,asfis,worms
PLL,1016626,asfis,worms
QMG,1015065,asfis,worms
QMR,1016668,asfis,worms
QPN,1011318,asfis,worms
PLR,282358,asfis,worms
QYD,1017588,asfis,worms
PRL,270515,asfis,worms
SKI,1018426,asfis,worms
JSJ,1017948,asfis,worms
JSL,1020075,asfis,worms
SSU,1150190,asfis,worms
RWX,270867,asfis,worms
CGT,1020121,asfis,worms
LCA,1017646,asfis,worms
IIP,1017556,asfis,worms
LLT,1623384,asfis,worms
NKW,1021929,asfis,worms
LPP,1534330,asfis,worms
NNB,1015806,asfis,worms
IPW,1017913,asfis,worms
LPF,1021928,asfis,worms
BOV,1418082,asfis,worms
BXS,1418633,asfis,worms
CNB,1317763,asfis,worms
CEY,1014767,asfis,worms
DCW,1014592,asfis,worms
MJM,1524901,asfis,worms
TPU,1020537,asfis,worms
VSF,1423307,asfis,worms
GCM,1007272,asfis,worms
GGL,1526040,asfis,worms
GTS,1026657,asfis,worms
IPY,1419701,asfis,worms
FHY,1013918,asfis,worms
BZH,1015965,asfis,worms
BOO,1026377,asfis,worms
BVD,1021195,asfis,worms
BND,1021526,asfis,worms
BNL,1014780,asfis,worms
BNV,1018038,asfis,worms
BXN,1019231,asfis,worms
BZI,1020168,asfis,worms
BNM,1463292,asfis,worms
BCM,1020099,asfis,worms
BNN,1020342,asfis,worms
BNO,1014233,asfis,worms
BNU,1020358,asfis,worms
BNP,1022030,asfis,worms
VTB,1524947,asfis,worms
BXH,268606,asfis,worms
JSF,1020017,asfis,worms
SXU,1016624,asfis,worms
SXG,1014781,asfis,worms
BNA,1343301,asfis,worms
IGS,1020498,asfis,worms
PID,282256,asfis,worms
BXI,1423173,asfis,worms
ACF,874265,asfis,worms
AWF,1010773,asfis,worms
IPB,1008679,asfis,worms
GIU,1423234,asfis,worms
GXS,1017358,asfis,worms
AZR,151963,asfis,worms
AUM,1017619,asfis,worms
AXY,1017543,asfis,worms
ZYB,1023047,asfis,worms
VXX,268424,asfis,worms
AXI,1013418,asfis,worms
BOK,1013421,asfis,worms
CXA,1532781,asfis,worms
CXC,1526405,asfis,worms
CDU,1018740,asfis,worms
CMI,1021310,asfis,worms
CGB,1017688,asfis,worms
CBU,1418642,asfis,worms
CMT,1018303,asfis,worms
BXZ,1018291,asfis,worms
BZA,1423466,asfis,worms
DIF,1019358,asfis,worms
EXX,1022055,asfis,worms
GYE,1018689,asfis,worms
GYT,862543,asfis,worms
HSM,1017689,asfis,worms
HBD,1017403,asfis,worms
HGR,1014053,asfis,worms
HGU,1419655,asfis,worms
HZH,269350,asfis,worms
HSX,281101,asfis,worms
HSH,1012316,asfis,worms
INK,1383677,asfis,worms
BMB,1674269,asfis,worms
KNH,1018173,asfis,worms
MII,1017771,asfis,worms
MKI,1012706,asfis,worms
QHT,1383186,asfis,worms
NET,1011335,asfis,worms
HSP,1018704,asfis,worms
PDX,1014021,asfis,worms
PDI,1525327,asfis,worms
PGU,1020276,asfis,worms
PEG,1013290,asfis,worms
PGL,1017276,asfis,worms
POV,1011524,asfis,worms
PMF,1017164,asfis,worms
PTX,1467890,asfis,worms
HGC,1526137,asfis,worms
AXF,1524224,asfis,worms
PYR,1019572,asfis,worms
RON,1383148,asfis,worms
RXG,1014322,asfis,worms
REU,1014776,asfis,worms
IVP,1017175,asfis,worms
SMS,1014515,asfis,worms
ODG,1013797,asfis,worms
STY,1013458,asfis,worms
TEA,1022881,asfis,worms
TYB,1013942,asfis,worms
TYM,1383161,asfis,worms
XEB,1014660,asfis,worms
CHA,151961,asfis,worms
OLH,1418059,asfis,worms
JBP,1344527,asfis,worms
JLP,1011675,asfis,worms
DYC,1020874,asfis,worms
DYN,1011676,asfis,worms
HMA,1022494,asfis,worms
PCG,1016277,asfis,worms
HGA,1524794,asfis,worms
CPD,1020048,asfis,worms
MGN,1020873,asfis,worms
TPE,1019536,asfis,worms
PME,1016670,asfis,worms
BKM,1014856,asfis,worms
JOP,1022920,asfis,worms
GXU,1016129,asfis,worms
HMV,1016131,asfis,worms
HTM,1015006,asfis,worms
HMN,1014937,asfis,worms
ITZ,1019949,asfis,worms
MGL,934289,asfis,worms
MGY,1019674,asfis,worms
OHL,1383206,asfis,worms
PTV,1015255,asfis,worms
PVX,1015361,asfis,worms
PIO,1021466,asfis,worms
PHZ,1805618,asfis,worms
PGF,1020671,asfis,worms
PGD,1014511,asfis,worms
SGM,1013414,asfis,worms
SMJ,1019599,asfis,worms
SHJ,1021262,asfis,worms
TGL,1012132,asfis,worms
TCA,1525760,asfis,worms
EMD,1014271,asfis,worms
TDE,1019673,asfis,worms
TDR,1019717,asfis,worms
TDP,1016440,asfis,worms
TTZ,1014510,asfis,worms
TVC,1019237,asfis,worms
ADA,1383673,asfis,worms
LHC,1023061,asfis,worms
RYU,1014877,asfis,worms
BHK,1012187,asfis,worms
RYP,1026374,asfis,worms
DNL,1020306,asfis,worms
HSR,1014873,asfis,worms
HXV,269424,asfis,worms
LPM,1010631,asfis,worms
JHP,1017181,asfis,worms
MGP,1021884,asfis,worms
AYX,1022676,asfis,worms
AIH,1022573,asfis,worms
UFQ,268313,asfis,worms
AHF,1012178,asfis,worms
CTV,1525121,asfis,worms
CWW,1470734,asfis,worms
CZV,268707,asfis,worms
RYN,1017909,asfis,worms
TEM,1020733,asfis,worms
DTU,1422348,asfis,worms
EUH,1525869,asfis,worms
FWA,1021664,asfis,worms
LAB,1012180,asfis,worms
HTG,1011043,asfis,worms
HTC,1014110,asfis,worms
KSJ,1383176,asfis,worms
UPV,1020406,asfis,worms
HPG,1383652,asfis,worms
HSF,1422382,asfis,worms
HZF,1525966,asfis,worms
HZG,1014623,asfis,worms
HZN,1014622,asfis,worms
HSL,862544,asfis,worms
QIP,1022292,asfis,worms
HVA,281125,asfis,worms
HVB,1022348,asfis,worms
HZY,269463,asfis,worms
IKA,1014357,asfis,worms
ILF,1466499,asfis,worms
KCH,1468633,asfis,worms
LTR,1012056,asfis,worms
LGV,1017910,asfis,worms
LCC,1021122,asfis,worms
LZC,1022586,asfis,worms
LCL,1019350,asfis,worms
MLP,1012834,asfis,worms
NPF,1383976,asfis,worms
OCA,1383088,asfis,worms
DQU,1423392,asfis,worms
PQN,1422267,asfis,worms
DQT,1007965,asfis,worms
LXB,1526154,asfis,worms
HPC,1526125,asfis,worms
PHD,1017742,asfis,worms
HMB,1017604,asfis,worms
PGY,1020239,asfis,worms
PGW,1421077,asfis,worms
PDF,1421140,asfis,worms
PAQ,1017722,asfis,worms
MNC,1020240,asfis,worms
PYG,1018710,asfis,worms
QYE,1022731,asfis,worms
QYP,1021550,asfis,worms
QYF,1423148,asfis,worms
RIP,1022672,asfis,worms
PTK,1805635,asfis,worms
RIF,1017213,asfis,worms
VSB,1017590,asfis,worms
SUP,1014499,asfis,worms
SUV,1622235,asfis,worms
VSQ,1019712,asfis,worms
ABH,1470727,asfis,worms
QPS,1022919,asfis,worms
CAK,1021697,asfis,worms
CAC,1026888,asfis,worms
ATD,991189,asfis,worms
NST,991288,asfis,worms
NSB,991289,asfis,worms
OLU,1012547,asfis,worms
NSA,991287,asfis,worms
PMK,1017426,asfis,worms
TDK,1014523,asfis,worms
TDT,1022552,asfis,worms
AIC,279526,asfis,worms
QDR,1020479,asfis,worms
LUG,280225,asfis,worms
EUV,280759,asfis,worms
LDH,1021714,asfis,worms
ITK,1026691,asfis,worms
LND,282793,asfis,worms
BHO,281089,asfis,worms
FDL,1020595,asfis,worms
DTO,319960,asfis,worms
NPK,1014148,asfis,worms
BGH,1021732,asfis,worms
BGM,1021618,asfis,worms
BGL,1021707,asfis,worms
BGJ,1023023,asfis,worms
BGK,1026979,asfis,worms
BGE,1019366,asfis,worms
CAN,268480,asfis,worms
BTT,1022783,asfis,worms
BXW,1383236,asfis,worms
CGW,1013949,asfis,worms
BHB,1018438,asfis,worms
BZG,1021012,asfis,worms
IJA,281016,asfis,worms
MYN,281017,asfis,worms
BMD,1021363,asfis,worms
BWK,1014275,asfis,worms
IES,1015043,asfis,worms
IFE,1420603,asfis,worms
BMC,281615,asfis,worms
BMG,281616,asfis,worms
IFF,1011159,asfis,worms
IFG,1011160,asfis,worms
BMZ,1022024,asfis,worms
IFH,1015270,asfis,worms
IFI,1026297,asfis,worms
BMT,1022781,asfis,worms
BMV,281620,asfis,worms
BXM,269935,asfis,worms
OYB,1020485,asfis,worms
MGO,1019915,asfis,worms
LCE,1015539,asfis,worms
BCA,1534515,asfis,worms
RRT,282621,asfis,worms
BGA,1022803,asfis,worms
FDQ,282836,asfis,worms
BPU,1804088,asfis,worms
LLZ,1420786,asfis,worms
WGK,1804102,asfis,worms
YCH,311241,asfis,worms
YZI,1804103,asfis,worms
WPB,1623578,asfis,worms
BVF,154645,asfis,worms
ADC,1470219,asfis,worms
BQG,1019966,asfis,worms
PKA,1011543,asfis,worms
AKF,1010780,asfis,worms
LYM,1026877,asfis,worms
LGI,1020056,asfis,worms
BGG,279855,asfis,worms
DMQ,1018581,asfis,worms
EHF,1805606,asfis,worms
CGK,1805576,asfis,worms
ONT,1026873,asfis,worms
EHM,1535889,asfis,worms
HRH,1534528,asfis,worms
EHO,1014219,asfis,worms
EXB,1021196,asfis,worms
GGE,280806,asfis,worms
GGA,280807,asfis,worms
NGI,1022513,asfis,worms
GYM,1526172,asfis,worms
GXA,1524500,asfis,worms
MGB,1020637,asfis,worms
OGD,1525354,asfis,worms
PCP,1383238,asfis,worms
PDU,1022207,asfis,worms
PGB,1015993,asfis,worms
SOD,1022751,asfis,worms
HPT,1021369,asfis,worms
PNG,1014277,asfis,worms
PGS,1015096,asfis,worms
PBL,888193,asfis,worms
PQZ,1010349,asfis,worms
PGJ,1015103,asfis,worms
PBW,1015095,asfis,worms
PGP,281982,asfis,worms
QMW,281984,asfis,worms
PNW,1015767,asfis,worms
PGZ,270172,asfis,worms
PGK,1013863,asfis,worms
SBI,1021317,asfis,worms
SGS,1021146,asfis,worms
HHT,1021631,asfis,worms
KTB,1022390,asfis,worms
KTC,1026978,asfis,worms
KTM,1419649,asfis,worms
CAG,269579,asfis,worms
OKB,281881,asfis,worms
QDN,1021751,asfis,worms
QDO,1018842,asfis,worms
OKP,1026982,asfis,worms
KTA,1021559,asfis,worms
KTK,1020870,asfis,worms
KTD,1015059,asfis,worms
PWK,1012287,asfis,worms
PYF,1020459,asfis,worms
HTY,1016543,asfis,worms
THY,1010642,asfis,worms
SRO,1018214,asfis,worms
SUW,1329864,asfis,worms
SOM,154677,asfis,worms
UMD,1374505,asfis,worms
UZA,1014293,asfis,worms
UST,1022128,asfis,worms
WAA,283161,asfis,worms
WAX,271220,asfis,worms
ABN,1010242,asfis,worms
AHJ,1021527,asfis,worms
ADF,279758,asfis,worms
ADR,279760,asfis,worms
DYA,1020396,asfis,worms
BPM,1017546,asfis,worms
BPC,1014682,asfis,worms
BPN,1019929,asfis,worms
AGF,1019715,asfis,worms
DUP,1014513,asfis,worms
EYI,1011640,asfis,worms
HPZ,1383256,asfis,worms
MMK,1007075,asfis,worms
ADY,282281,asfis,worms
PCS,1014789,asfis,worms
XYB,1013552,asfis,worms
GNU,1021357,asfis,worms
GJZ,1013554,asfis,worms
GNQ,1013553,asfis,worms
GNW,1013570,asfis,worms
GKB,1014533,asfis,worms
GNY,1017152,asfis,worms
GNK,1017606,asfis,worms
GNI,1021016,asfis,worms
GNJ,1018032,asfis,worms
AYB,1021299,asfis,worms
AYL,1021026,asfis,worms
AEI,1015630,asfis,worms
CMX,1012877,asfis,worms
TAT,1605379,asfis,worms
EMJ,1017063,asfis,worms
EPO,1012059,asfis,worms
GGS,1012399,asfis,worms
GDA,1020370,asfis,worms
LMU,1022277,asfis,worms
NBW,282404,asfis,worms
PDC,1014162,asfis,worms
PDV,1012878,asfis,worms
TMQ,1021345,asfis,worms
TSE,1016926,asfis,worms
TYU,1012879,asfis,worms
TYZ,1383843,asfis,worms
PSX,1018917,asfis,worms
TYR,1022287,asfis,worms
TYJ,1605322,asfis,worms
VSR,1018418,asfis,worms
VSW,1020132,asfis,worms
TYL,1020245,asfis,worms
TYY,1026294,asfis,worms
GNT,1467484,asfis,worms
GNV,1466598,asfis,worms
GNO,1525896,asfis,worms
NTM,1019764,asfis,worms
MXP,1026624,asfis,worms
DZG,1524512,asfis,worms
ADG,1020526,asfis,worms
AZA,1013316,asfis,worms
ATF,1021670,asfis,worms
THK,1026621,asfis,worms
NRB,1020350,asfis,worms
DPZ,1014519,asfis,worms
FCM,1020420,asfis,worms
HSA,1014796,asfis,worms
ODO,1525833,asfis,worms
HDM,1016319,asfis,worms
HDF,1016318,asfis,worms
LTC,1020736,asfis,worms
LDD,1014374,asfis,worms
DDG,1524514,asfis,worms
MGW,1016385,asfis,worms
NMB,1019170,asfis,worms
OCG,1016136,asfis,worms
OXK,1021115,asfis,worms
OXJ,1013307,asfis,worms
PYL,1020476,asfis,worms
PYS,1020735,asfis,worms
LYH,1022365,asfis,worms
DPH,1671004,asfis,worms
DPG,1016627,asfis,worms
QVG,1013314,asfis,worms
DRD,1026622,asfis,worms
DRW,1012745,asfis,worms
HDB,1805608,asfis,worms
DSH,1020043,asfis,worms
DRV,1021671,asfis,worms
DTA,1016374,asfis,worms
DWM,1020177,asfis,worms
BGF,1621536,asfis,worms
CPQ,1383194,asfis,worms
GDM,1011529,asfis,worms
GDQ,1021879,asfis,worms
HPM,1026879,asfis,worms
IMM,1017685,asfis,worms
NGL,1019675,asfis,worms
PMN,1011707,asfis,worms
PMT,1021020,asfis,worms
PMG,1022590,asfis,worms
PMH,1017057,asfis,worms
TBK,1526124,asfis,worms
PML,1017064,asfis,worms
PMY,1018771,asfis,worms
QRM,270410,asfis,worms
RLC,1013375,asfis,worms
RMQ,1022983,asfis,worms
RNX,270723,asfis,worms
RIM,1383147,asfis,worms
TYG,1017043,asfis,worms
PBT,282245,asfis,worms
UGD,1384050,asfis,worms
UYT,1009639,asfis,worms
BPR,1020368,asfis,worms
BGP,1526071,asfis,worms
BPF,279984,asfis,worms
BPJ,1026890,asfis,worms
GNP,1019507,asfis,worms
BXP,1021508,asfis,worms
BXV,1524202,asfis,worms
BPT,279985,asfis,worms
HYM,1022689,asfis,worms
HCB,1525083,asfis,worms
HWE,1339657,asfis,worms
DUE,1022360,asfis,worms
DLV,1014651,asfis,worms
EXJ,1011238,asfis,worms
HBY,1021319,asfis,worms
HPN,281103,asfis,worms
HBU,269454,asfis,worms
IHL,1020411,asfis,worms
RMI,1022271,asfis,worms
LRP,1020624,asfis,worms
PNO,1805622,asfis,worms
KUZ,269619,asfis,worms
LPI,1022593,asfis,worms
PMV,1026883,asfis,worms
PEH,1026980,asfis,worms
QFH,1019756,asfis,worms
PMB,1016622,asfis,worms
QOC,1012875,asfis,worms
PMS,1383255,asfis,worms
QOD,282263,asfis,worms
PMM,1020410,asfis,worms
PMI,1017925,asfis,worms
PMJ,1014655,asfis,worms
MDM,1021320,asfis,worms
MDN,1017271,asfis,worms
MDP,1020278,asfis,worms
MDL,1016134,asfis,worms
QOH,1017383,asfis,worms
QOM,1494011,asfis,worms
MXW,270412,asfis,worms
MGG,1624699,asfis,worms
MDI,1022808,asfis,worms
PMQ,1021316,asfis,worms
YWT,1017753,asfis,worms
YWP,1021343,asfis,worms
UDC,1026889,asfis,worms
UDF,874261,asfis,worms
QVC,1008562,asfis,worms
QVD,1008706,asfis,worms
QVE,1384409,asfis,worms
QVF,1419317,asfis,worms
UTW,1019693,asfis,worms
UDT,1022312,asfis,worms
UPY,270611,asfis,worms
PXW,NA,asfis,worms
VSA,1010121,asfis,worms
SBM,1016883,asfis,worms
SII,1016855,asfis,worms
SIH,1020608,asfis,worms
SAY,1467483,asfis,worms
JPF,1525729,asfis,worms
PLJ,1468456,asfis,worms
ZUZ,1026885,asfis,worms
ZUM,1018005,asfis,worms
PXZ,NA,asfis,worms
UDB,1805628,asfis,worms
LSX,1020026,asfis,worms
DNZ,1805604,asfis,worms
MGE,1015126,asfis,worms
JPE,1026878,asfis,worms
QZD,270610,asfis,worms
DPA,1013747,asfis,worms
ZYU,1026421,asfis,worms
GYV,1013173,asfis,worms
CBP,1020467,asfis,worms
LLM,1525516,asfis,worms
LRA,1017810,asfis,worms
CLN,581700,asfis,worms
CBT,280201,asfis,worms
CFS,1022031,asfis,worms
CLZ,888192,asfis,worms
CMC,280202,asfis,worms
LRN,280203,asfis,worms
CZG,1018433,asfis,worms
ZZB,1013367,asfis,worms
LRT,1017218,asfis,worms
LRW,1018406,asfis,worms
CTO,268785,asfis,worms
CGM,NA,asfis,worms
DCM,1014663,asfis,worms
ECU,1011052,asfis,worms
HEB,1021064,asfis,worms
HEL,1015586,asfis,worms
WIX,269389,asfis,worms
HGK,1014224,asfis,worms
PYO,1014563,asfis,worms
PYC,1012692,asfis,worms
TKM,1014580,asfis,worms
UGZ,1016613,asfis,worms
XCE,1013933,asfis,worms
XHC,NA,asfis,worms
HTF,281072,asfis,worms
AUS,1018924,asfis,worms
CNO,1026295,asfis,worms
IAB,1020249,asfis,worms
ITC,1023048,asfis,worms
ITM,154205,asfis,worms
ITN,154201,asfis,worms
ITE,154370,asfis,worms
IAP,1021283,asfis,worms
IAS,1013317,asfis,worms
XAM,154198,asfis,worms
ICU,1018616,asfis,worms
ICB,1448887,asfis,worms
ICD,1020044,asfis,worms
ITF,275329,asfis,worms
ICL,1021349,asfis,worms
ICM,1018617,asfis,worms
ICO,1525044,asfis,worms
ICP,1259209,asfis,worms
ITP,465537,asfis,worms
CAF,154203,asfis,worms
IXP,NA,asfis,worms
INX,1020284,asfis,worms
INF,723266,asfis,worms
ING,1022873,asfis,worms
INI,1022572,asfis,worms
INP,1383626,asfis,worms
INL,1013248,asfis,worms
INT,1013249,asfis,worms
IPH,1014067,asfis,worms
IPO,594798,asfis,worms
ISE,1383543,asfis,worms
ITA,1016955,asfis,worms
LUT,1026881,asfis,worms
DET,1017048,asfis,worms
BGB,1012369,asfis,worms
DUA,1017097,asfis,worms
LGB,1013846,asfis,worms
PAF,1014664,asfis,worms
HRN,1018784,asfis,worms
HFV,1016868,asfis,worms
TYI,1014081,asfis,worms
ZYZ,1013296,asfis,worms
MPC,1023004,asfis,worms
MPI,1013242,asfis,worms
AHI,1383179,asfis,worms
AHB,1014984,asfis,worms
GLB,280149,asfis,worms
EUS,1525499,asfis,worms
MYI,1018686,asfis,worms
MKP,1383699,asfis,worms
MKB,1526150,asfis,worms
YDA,1019576,asfis,worms
YDN,1013961,asfis,worms
PMD,1022736,asfis,worms
YDC,1013208,asfis,worms
YDD,1016899,asfis,worms
YDE,1016734,asfis,worms
YDF,1016951,asfis,worms
DKQ,1021699,asfis,worms
YDG,1015139,asfis,worms
YDR,1016662,asfis,worms
YDJ,1383135,asfis,worms
YDO,1019438,asfis,worms
YDP,1019218,asfis,worms
YDS,581717,asfis,worms
YDZ,1021696,asfis,worms
CSY,271023,asfis,worms
AUB,1008144,asfis,worms
AUO,1015920,asfis,worms
PGI,1011719,asfis,worms
BPD,1012525,asfis,worms
PGO,1017647,asfis,worms
LUA,1525786,asfis,worms
NGP,1012770,asfis,worms
PGG,1019352,asfis,worms
BMH,1595000,asfis,worms
BTR,1012077,asfis,worms
